id,listing_id,negative_sentiment,neutral_sentiment,positive_sentiment,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,amenities,price,availability_30,availability_60,availability_90,availability_365,number_of_reviews,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,reviews_per_month
77,160572,0.014,0.702,0.284,House,Entire home/apt,6,2.5,3,3,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,Hangers,""Hair Dryer"",Iron}",450,0,0,0,248,2,10,10,10,10,10,10,0.04
78,163941,0.014601449,0.729681159,0.255673913,Apartment,Entire home/apt,6,1,2,3,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Indoor Fireplace"",Heating,""Family/Kid Friendly"",""Suitable for Events"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",225,5,23,53,323,138,10,10,10,10,8,9,2.24
79,164418,0.015675676,0.726135135,0.258189189,House,Private room,2,1,1,1,Futon,"{""Wireless Internet"",""Air Conditioning"",""Free Parking on Premises"",""Pets live on this property"",Cat(s),Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,""Hair Dryer"",""Laptop Friendly Workspace""}",75,29,53,83,160,37,9,9,10,10,9,9,0.61
80,169430,0.01452381,0.716104762,0.269352381,House,Entire home/apt,10,2,4,6,Real Bed,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Pool,Kitchen,""Free Parking on Premises"",""Pets Allowed"",Breakfast,""Pets live on this property"",Cat(s),Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""First Aid Kit"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",150,1,1,3,18,105,9,9,10,10,8,9,1.71
81,169938,0,1,0,Apartment,Entire home/apt,4,1,1,1,Real Bed,"{TV,""Cable TV"",Internet,""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Washer / Dryer"",Heating,""Family/Kid Friendly"",Washer,Dryer}",140,17,24,54,144,1,,,,,,,1
82,176006,0.015568182,0.702181818,0.282261364,House,Private room,2,1,1,1,Real Bed,"{""Wireless Internet"",Kitchen,Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,""translation missing: en.hosting_amenity_50""}",60,15,32,53,314,88,10,10,10,9,7,9,1.46
83,177129,0.014503817,0.711603053,0.273870229,House,Private room,3,1.5,1,1,Real Bed,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Breakfast,""Pets live on this property"",Dog(s),""Indoor Fireplace"",Heating,""Family/Kid Friendly"",""Smoke Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",69,0,0,0,261,131,9,10,10,10,9,9,2.14
84,179244,0.024641975,0.666037037,0.309345679,House,Private room,2,1.5,1,1,Real Bed,"{""Cable TV"",Internet,""Wireless Internet"",Kitchen,Breakfast,Heating,""Family/Kid Friendly"",Washer,Dryer}",70,13,43,73,348,81,9,8,9,9,8,9,1.33
85,179245,0.020454545,0.652818182,0.326727273,House,Private room,2,1.5,1,1,Real Bed,"{""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Breakfast,Heating,""Family/Kid Friendly"",Washer,Dryer}",70,12,42,72,347,33,9,9,9,9,8,9,0.55
86,180914,0.1425,0.712,0.146,Apartment,Entire home/apt,3,1,1,1,Real Bed,"{TV,""Cable TV"",Internet,""Air Conditioning"",""Wheelchair Accessible"",Kitchen,""Elevator in Building"",Heating,Washer,Dryer}",249,29,59,89,364,2,8,8,6,8,9,7,0.04
87,182049,0.013606061,0.712666667,0.273727273,Apartment,Entire home/apt,4,1,2,2,Real Bed,"{TV,""Cable TV"",""Wireless Internet"",""Air Conditioning"",Kitchen,""Buzzer/Wireless Intercom"",Heating,Shampoo,Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",300,30,60,90,365,33,9,9,10,10,9,10,0.53
88,182613,0.01032,0.7401,0.24968,Apartment,Entire home/apt,8,1,2,3,Real Bed,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",169,6,14,38,38,50,10,10,10,10,9,9,0.81
89,189965,0.01230303,0.677454545,0.310121212,House,Private room,2,1,1,1,Real Bed,"{""Air Conditioning"",""Pets live on this property"",Cat(s),""Indoor Fireplace"",Heating,Washer,Dryer,""Smoke Detector"",Shampoo}",125,15,45,75,350,33,10,10,10,10,10,9,0.53
90,195515,0.041,0.794,0.165,Apartment,Entire home/apt,2,1,1,1,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Gym,""Elevator in Building"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo}",199,29,59,89,89,1,8,10,6,10,10,8,0.02
91,196806,0.005219512,0.671634146,0.323097561,Apartment,Shared room,1,1,1,1,Couch,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Doorman,""Elevator in Building"",""Buzzer/Wireless Intercom"",Heating,Washer,Dryer,""Smoke Detector"",""Fire Extinguisher"",Essentials,Shampoo,Hangers,""Hair Dryer""}",79,28,58,84,359,41,10,10,10,10,10,10,0.67
92,197146,0.0212,0.626,0.3527,Apartment,Entire home/apt,4,1,2,2,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning""}",356,24,50,75,350,20,9,9,9,9,10,8,0.36
93,197727,0.013681818,0.648181818,0.338181818,Apartment,Private room,1,1,1,1,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Pets live on this property"",Dog(s),Cat(s),""Indoor Fireplace"",Heating,Washer,Dryer,""Hair Dryer"",Iron}",85,0,1,31,306,22,10,10,10,10,10,10,0.36
94,197972,0.009747826,0.7042,0.286052174,House,Entire home/apt,3,1,1,1,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",145,7,21,51,322,230,10,10,10,10,10,10,3.86
95,200265,0.014008475,0.719483051,0.266449153,House,Private room,3,1.5,1,1,Real Bed,"{Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Breakfast,""Pets live on this property"",Dog(s),""Indoor Fireplace"",Heating,""Family/Kid Friendly"",""Smoke Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Shampoo,Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",79,1,31,61,336,118,9,10,10,10,9,9,1.96
96,205894,0.017024,0.712216,0.270744,House,Private room,2,1.5,1,1,Real Bed,"{""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",Essentials,Shampoo}",65,16,46,76,351,125,9,9,9,9,8,9,2.05
97,210097,0.013130435,0.705417391,0.281452174,Apartment,Entire home/apt,2,1,1,1,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Buzzer/Wireless Intercom"",Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",Essentials,Shampoo,Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",100,2,4,9,284,115,10,10,10,10,10,10,1.9
98,213086,0.012772727,0.735681818,0.251590909,Apartment,Private room,1,1,1,1,Real Bed,"{""Wireless Internet"",""Air Conditioning"",Kitchen,""Hot Tub"",Heating,Washer,Dryer,""Smoke Detector"",""Fire Extinguisher"",Essentials,Shampoo,Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",70,0,0,0,259,22,9,8,10,10,9,9,0.76
99,217498,0.013566667,0.724325,0.253808333,Apartment,Private room,2,1,1,1,Real Bed,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",""Free Parking on Premises"",Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",Essentials,""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",110,3,21,34,301,120,10,10,10,10,9,9,2.03
100,218259,0.0262,0.6864,0.2874,Apartment,Entire home/apt,2,1,1,1,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",""Wheelchair Accessible"",Pool,Kitchen,""Pets Allowed"",Doorman,Gym,""Elevator in Building"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",269,29,59,89,364,5,8,9,9,6,9,8,0.09
101,220676,0.01089375,0.6551875,0.33391875,House,Private room,5,1,1,1,Real Bed,"{Internet,""Wireless Internet"",""Air Conditioning"",""Pets live on this property"",""Other pet(s)"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,""Lock on Bedroom Door"",""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",69,16,46,64,249,160,10,10,10,10,10,9,2.66
102,225224,0.014690217,0.707277174,0.278048913,House,Private room,1,,1,1,Real Bed,"{""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Heating,""Smoke Detector""}",98,11,28,54,329,184,9,8,10,9,10,9,3.09
103,225834,0.012052632,0.734473684,0.253447368,Apartment,Private room,2,0,1,1,Real Bed,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Breakfast,Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo,""Laptop Friendly Workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",70,0,0,24,299,38,9,10,10,10,9,9,0.63
104,225979,0.008871429,0.735371429,0.255771429,Apartment,Private room,1,0,1,1,Real Bed,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Breakfast,Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo}",60,4,34,64,339,70,9,10,10,10,9,10,1.16
105,228883,0.0325,0.67275,0.29475,Apartment,Entire home/apt,5,2,2,2,Real Bed,"{TV,""Cable TV"",Internet,""Air Conditioning"",""Wheelchair Accessible"",Pool,Kitchen,""Pets Allowed"",Gym,""Elevator in Building"",""Family/Kid Friendly"",Washer,Dryer}",349,29,59,89,364,4,10,10,10,9,10,9,0.09
106,232990,0.014745455,0.713745455,0.271545455,House,Private room,3,1.5,1,1,Real Bed,"{Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Breakfast,""Pets live on this property"",Dog(s),""Indoor Fireplace"",Heating,""Family/Kid Friendly"",""Smoke Detector"",""First Aid Kit"",""Fire Extinguisher"",Shampoo,Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",79,0,0,16,291,55,9,10,10,10,9,9,0.9
107,238846,0.008,0.756666667,0.235333333,Apartment,Entire home/apt,4,1,2,2,Real Bed,"{TV,""Wireless Internet"",""Air Conditioning"",Kitchen,""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Shampoo,Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",300,30,60,90,365,15,9,8,10,10,8,8,0.25
108,250345,0.025636364,0.668045455,0.306227273,Apartment,Entire home/apt,2,1,1,1,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,""Family/Kid Friendly"",Washer,Dryer}",285,4,21,43,313,22,9,8,9,8,10,8,0.39
109,250983,0.008076923,0.706384615,0.285461538,Apartment,Entire home/apt,5,1,2,2,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",Breakfast,""Pets live on this property"",Cat(s),""Indoor Fireplace"",""Buzzer/Wireless Intercom"",Heating,Washer,Dryer,Essentials,Shampoo,""24-Hour Check-in"",""Laptop Friendly Workspace""}",350,0,0,0,240,13,10,9,10,10,9,9,0.24
110,257588,0.012348485,0.714659091,0.273030303,Apartment,Entire home/apt,6,1,2,3,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Indoor Fireplace"",""Buzzer/Wireless Intercom"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",200,14,32,57,325,132,10,10,10,10,10,9,2.62
111,276450,0.026981481,0.714037037,0.258962963,Apartment,Entire home/apt,4,,1,1,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly""}",167,17,33,53,328,54,9,9,9,8,9,8,1.02
112,295285,0.018947368,0.745842105,0.235105263,House,Private room,4,1.5,1,1,Real Bed,"{""Cable TV"",""Wireless Internet"",Washer,Dryer}",80,0,0,12,287,19,10,9,10,10,9,10,0.47
113,311240,0.021141304,0.699043478,0.279793478,Apartment,Entire home/apt,2,1,0,1,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Buzzer/Wireless Intercom"",Heating,""Laptop Friendly Workspace""}",175,15,40,70,160,92,9,9,9,9,10,9,1.66
114,315982,0.020440476,0.73452381,0.245083333,Townhouse,Entire home/apt,6,1.5,2,2,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",Essentials,Shampoo}",165,13,43,73,132,84,9,9,9,9,8,9,1.53
115,321328,0.020909091,0.632545455,0.346545455,Apartment,Private room,2,1,1,2,Real Bed,"{Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Breakfast,Heating,""Family/Kid Friendly""}",100,21,51,81,356,11,9,8,10,9,9,9,0.21
116,322593,0.014,0.701083333,0.284911458,Apartment,Entire home/apt,2,1,1,1,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Indoor Fireplace"",Heating,""Suitable for Events"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",183,7,25,52,146,192,9,9,10,10,10,9,4.57
117,332225,0.012292683,0.669609756,0.31804878,House,Entire home/apt,4,2,4,3,Real Bed,"{""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets live on this property"",Cat(s),Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Shampoo}",159,3,4,4,16,41,10,9,9,10,9,9,0.86
118,336946,0.010779412,0.692205882,0.297044118,House,Entire home/apt,3,1,1,2,Real Bed,"{Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",135,11,23,44,319,68,10,9,10,10,9,9,2.35
119,336960,0.020310345,0.686793103,0.292903448,House,Private room,3,1,1,2,Real Bed,"{Internet,""Wireless Internet"",""Free Parking on Premises"",""Pets live on this property"",Dog(s),Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",70,14,37,65,326,145,10,9,10,9,9,9,2.62
120,349347,0.034872727,0.701,0.264163636,Apartment,Entire home/apt,4,1,1,2,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,""Family/Kid Friendly"",Washer,Dryer}",150,17,44,74,349,55,9,9,9,9,9,8,1.05
121,369880,0.008,0.71025,0.28175,Apartment,Entire home/apt,4,1,1,2,Real Bed,"{""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,""Family/Kid Friendly"",""Suitable for Events""}",140,2,7,14,248,16,10,10,10,10,10,9,0.66
122,369940,0.016421053,0.756368421,0.227210526,Apartment,Entire home/apt,4,1,2,4,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",""Suitable for Events"",""Smoke Detector"",""Carbon Monoxide Detector""}",199,3,4,19,172,19,9,10,10,10,10,10,0.47
123,377474,0.011684211,0.714736842,0.273526316,House,Entire home/apt,14,2.5,5,8,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Hot Tub"",Heating,""Family/Kid Friendly"",""Suitable for Events"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",Essentials,Shampoo,""24-Hour Check-in"",""Hair Dryer"",Iron}",395,0,0,3,261,19,8,9,9,9,7,8,0.38
124,395975,0.026461538,0.705384615,0.268153846,Apartment,Private room,3,1,1,1,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Smoking Allowed"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Shampoo,Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",88,4,19,49,324,13,10,10,10,10,10,10,0.52
125,400067,0.0116,0.6882,0.3002,Apartment,Private room,1,1,1,1,Real Bed,"{""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Breakfast,""Buzzer/Wireless Intercom"",Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",56,0,0,0,248,20,9,9,9,10,8,8,0.51
126,414419,0.016355769,0.690160256,0.290259615,Loft,Entire home/apt,4,1,1,1,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Pets Allowed"",""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",175,6,26,56,325,312,9,9,10,10,10,9,5.85
127,442735,0.011175,0.67245,0.3163,Apartment,Entire home/apt,5,1,2,3,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Indoor Fireplace"",""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,Essentials,Shampoo}",250,12,32,62,337,40,9,9,10,10,10,9,0.77
128,447826,0.01,0.715893939,0.27410101,House,Private room,2,1,1,1,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Pets live on this property"",Dog(s),Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,Hangers,""Hair Dryer"",""translation missing: en.hosting_amenity_50""}",71,3,11,35,295,198,9,9,10,10,10,10,3.86
129,453660,0.005254545,0.669636364,0.325072727,Apartment,Private room,2,1,1,1,Futon,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo,""Lock on Bedroom Door"",""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",99,15,45,75,292,55,9,9,10,10,10,9,1.39
130,466361,0.014895833,0.668979167,0.316125,Apartment,Entire home/apt,5,1,2,3,Real Bed,"{""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets live on this property"",""Other pet(s)"",""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector""}",80,0,0,0,1,48,9,8,10,9,9,9,0.94
131,472070,0.030666667,0.759333333,0.210333333,Apartment,Entire home/apt,6,1,2,2,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",150,5,17,34,309,3,9,10,10,9,10,9,0.55
132,475259,0.032333333,0.674333333,0.293,House,Entire home/apt,5,2.5,2,4,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",500,13,43,73,348,3,9,5,10,10,10,7,1.55
